State,State Code,Year,cancer_deaths,cancer_population,cancer_rate_per_100k,cardiovascular_deaths,cardiovascular_population,cardiovascular_rate_per_100k,motor_vehicle_deaths,motor_vehicle_population,motor_vehicle_rate_per_100k
Wisconsin,55,2002,10828,5445162,198.85542431979067,17704,5445162,325.1326590466914,870,5445162,15.977486069284993
Wisconsin,55,2003,10648,5479203,194.33483300399712,16956,5479203,309.46106577909234,888,5479203,16.20673663669698
Wisconsin,55,2004,10861,5514026,196.9704168968373,16206,5514026,293.90503418010724,815,5514026,14.780488884165582
Wisconsin,55,2005,10943,5546166,197.30747330678525,16048,5546166,289.35304136226716,870,5546166,15.68651208780985
Wisconsin,55,2006,10925,5577655,195.87084536422566,15371,5577655,275.58176330375403,769,5577655,13.787156071861743
Wisconsin,55,2007,10963,5610775,195.39190218820036,14960,5610775,266.6298327771119,809,5610775,14.41868547571414
Wisconsin,55,2008,11185,5640996,198.28058732890435,14991,5640996,265.750941854949,642,5640996,11.380968892727454
Wisconsin,55,2009,10866,5669264,191.6650909183273,14379,5669264,253.6308063974442,589,5669264,10.38935565533727
Wisconsin,55,2010,11279,5686986,198.3300117144653,14769,5686986,259.698195142383,620,5686986,10.90208416197965
Wisconsin,55,2011,11608,5711767,203.22957851747103,14896,5711767,260.7949518949215,623,5711767,10.9073076685376
Wisconsin,55,2012,11252,5726398,196.49350254732556,14880,5726398,259.8492106207078,655,5726398,11.438254902994867
Wisconsin,55,2013,11425,5742713,198.9477795599397,14999,5742713,261.18317248311035,598,5742713,10.413196689439294
Wisconsin,55,2014,11393,5757564,197.8788251420219,14887,5757564,258.564212225865,565,5757564,9.81317793427915
Wisconsin,55,2015,11423,5771337,197.92640769374583,15275,5771337,264.6700409281246,611,5771337,10.586801637124985
Wisconsin,55,2016,11498,5778708,198.9718116921637,15171,5778708,262.532732230111,655,5778708,11.334713572653264
Wisconsin,55,2017,11318,5795483,195.29002155644318,15524,5795483,267.8637828805641,657,5795483,11.33641492866082
Wisconsin,55,2018,11457,5813568,197.07346675914002,15753,5813568,270.96956636612833,637,5813568,10.957126501315544
Wisconsin,55,2019,11505,5822434,197.59777440156472,15962,5822434,274.1465167316624,616,5822434,10.579767842795642
Wisconsin,55,2020,11654,5832655,199.8060917369534,16714,5832655,286.55903700801775,704,5832655,12.069974994235045
Wisconsin,55,2021,11336,5895908,192.26894313819008,16702,5895908,283.28121809227684,689,5895908,11.68607108523403
Wisconsin,55,2022,11654,5892539,197.77552596597155,17211,5892539,292.0812233911392,661,5892539,11.21757531006583
Wisconsin,55,2023,11810,5910955,199.79850971628102,16968,5910955,287.0602127744163,661,5910955,11.182626157702098
Wisconsin,55,2024,11932,5960975,200.16859658025743,16904,5960975,283.5777704150747,641,5960975,10.753274422388955
Wyoming,56,1999,899,491780,182.8053194517874,1373,491780,279.18988165439833,144,491780,29.28138598560332
Wyoming,56,2000,868,493782,175.78607563661697,1351,493782,273.6025209505409,122,493782,24.707259478879344
Wyoming,56,2001,923,494657,186.59394287354672,1323,494657,267.4580567949104,140,494657,28.30243987247729
Wyoming,56,2002,859,500017,171.79415899859404,1337,500017,267.3909087091039,157,500017,31.39893243629717
Wyoming,56,2003,943,503453,187.30646157635368,1319,503453,261.9906922791204,136,503453,27.013445147809225
Wyoming,56,2004,875,509106,171.86990528495048,1269,509106,249.2604683504025,121,509106,23.76715261654744
Wyoming,56,2005,886,514157,172.32090587116386,1260,514157,245.0613334059441,155,514157,30.14643387136614
Wyoming,56,2006,927,522667,177.35958076557347,1307,522667,250.06361603085713,153,522667,29.272940514706306
Wyoming,56,2007,940,534876,175.74166722754433,1276,534876,238.55996530036867,134,534876,25.052535540947808
Wyoming,56,2008,874,546043,160.0606545638347,1237,546043,226.53893557833356,141,546043,25.822142212243357
Wyoming,56,2009,936,559851,167.18734091749414,1266,559851,226.13159572814908,107,559851,19.11222807496995
Wyoming,56,2010,1016,563626,180.26137899954935,1232,563626,218.58466429866613,138,563626,24.484321163324616
Wyoming,56,2011,936,568158,164.74290602262047,1213,568158,213.4969497921353,110,568158,19.36081160522249
Wyoming,56,2012,955,576412,165.6801038146326,1296,576412,224.839177532737,100,576412,17.348701970118597
Wyoming,56,2013,946,582658,162.35939436170102,1241,582658,212.98943805800317,91,582658,15.61808127580845
Wyoming,56,2014,922,584153,157.83536162614934,1308,584153,223.91394035466737,124,584153,21.227315446466935
Wyoming,56,2015,931,586107,158.84471606720277,1331,586107,227.09164026363786,134,586107,22.862719605805765
Wyoming,56,2016,962,585501,164.30373304230054,1352,585501,230.91335454593587,106,585501,18.104153536885505
Wyoming,56,2017,948,579315,163.64154216617902,1284,579315,221.64107609849563,110,579315,18.98794265641318
Wyoming,56,2018,997,577737,172.5698717582568,1364,577737,236.09358583576955,96,577737,16.616557360875277
Wyoming,56,2019,1016,578759,175.5480260350163,1390,578759,240.16905136680379,112,578759,19.35175090149786
Wyoming,56,2020,1029,582328,176.70453764888518,1519,582328,260.8495555769257,115,582328,19.748320534131967
Wyoming,56,2021,1151,578803,198.85867903241692,1442,578803,249.134852445478,100,578803,17.277035537134395
Wyoming,56,2022,1084,581381,186.45260165020872,1462,581381,251.4702062846911,110,581381,18.920466957124503
Wyoming,56,2023,1070,584057,183.20129713367015,1455,584057,249.11952086868234,99,584057,16.95040038900313
Wyoming,56,2024,1079,587618,183.62269365472127,1525,587618,259.52234274647816,88,587618,14.975715515862346
