State,State Code,Year,falls_deaths,falls_population,falls_rate_per_100k,non_transport_injury_excluding_falls_poisoning_deaths,non_transport_injury_excluding_falls_poisoning_population,non_transport_injury_excluding_falls_poisoning_rate_per_100k,accidental_poisoning_deaths,accidental_poisoning_population,accidental_poisoning_rate_per_100k
Texas,48,2019,2169,28995881,7.480372815711307,2101,28995881,7.245856747722202,3010.0,28995881.0,10.380784774223622
Texas,48,2020,2415,29360759,8.2252642038307,2171,29360759,7.394223017191075,4027.0,29360759.0,13.715585486056407
Texas,48,2021,2590,29527941,8.771353207458658,2440,29527941,8.26335977845526,4841.0,29527941.0,16.39464126536964
Texas,48,2022,2675,30029572,8.907885866638392,2437,30029572,8.11533377831692,5311.0,30029572.0,17.685899752417384
Texas,48,2023,2649,30503301,8.684306003471558,2410,30503301,7.9007842462689535,5485.0,30503301.0,17.98166041111419
Texas,48,2024,2688,31290831,8.590375883593504,2363,31290831,7.551732966120332,4780.0,31290831.0,15.276040447759282
Utah,49,1999,70,2203482,3.176790189345772,153,2203482,6.9435556995700445,31.0,2203482.0,1.4068642267102702
Utah,49,2000,82,2233169,3.6719119780007694,159,2233169,7.119926884172223,37.0,2233169.0,1.6568383315369326
Utah,49,2001,92,2283715,4.028523699323252,167,2283715,7.312646280293294,43.0,2283715.0,1.8828969464228242
Utah,49,2002,114,2324815,4.9036159866484,171,2324815,7.3554239799726,73.0,2324815.0,3.140034798467835
Utah,49,2003,106,2360137,4.491264702006705,188,2360137,7.9656392828043465,67.0,2360137.0,2.8388182550419745
Utah,49,2004,113,2401580,4.705235719817787,167,2401580,6.953755444332481,75.0,2401580.0,3.1229440618259647
Utah,49,2005,116,2457719,4.71982354370048,186,2457719,7.567992923519736,99.0,2457719.0,4.028125265744375
Utah,49,2006,98,2525507,3.880408963427937,170,2525507,6.7313216712525445,82.0,2525507.0,3.2468728061335805
Utah,49,2007,130,2597746,5.004338376423253,187,2597746,7.19854827993191,154.0,2597746.0,5.928216230532161
Utah,49,2008,146,2663029,5.482478786374463,179,2663029,6.721669196993349,222.0,2663029.0,8.33637185325432
Utah,49,2009,172,2723421,6.315586169013164,186,2723421,6.829645508351445,257.0,2723421.0,9.436660729281297
Utah,49,2010,181,2763885,6.5487529329187,213,2763885,7.7065435066943815,273.0,2763885.0,9.877400832523783
Utah,49,2011,194,2817222,6.886216279725204,228,2817222,8.093078926687353,324.0,2817222.0,11.500691106345187
Utah,49,2012,220,2855287,7.705004785858655,223,2855287,7.810073032938545,382.0,2855287.0,13.378690128172755
Utah,49,2013,235,2900872,8.101012385241402,217,2900872,7.480509308925041,394.0,2900872.0,13.582122892702607
Utah,49,2014,206,2942902,6.999893302597232,221,2942902,7.509594271232953,448.0,2942902.0,15.223068929920194
Utah,49,2015,196,2995919,6.542232950890861,249,2995919,8.311306146795024,465.0,2995919.0,15.521113888593117
Utah,49,2016,209,3051217,6.849725863483325,202,3051217,6.620309207768573,494.0,3051217.0,16.190261131869676
Utah,49,2017,224,3101833,7.221536427009449,182,3101833,5.867498346945177,508.0,3101833.0,16.37741296839643
Utah,49,2018,262,3161105,8.28824097902474,205,3161105,6.485074048473556,536.0,3161105.0,16.956096048691833
Utah,49,2019,345,3205958,10.761213964749382,182,3205958,5.676930265461993,493.0,3205958.0,15.37761879600419
Utah,49,2020,366,3249879,11.261957752888646,188,3249879,5.784830758314387,545.0,3249879.0,16.76985512383692
Utah,49,2021,405,3337975,12.133104651772408,217,3337975,6.500947430702746,578.0,3337975.0,17.315887626480126
Utah,49,2022,457,3380800,13.517510648367251,189,3380800,5.590392806436347,528.0,3380800.0,15.617605300520585
Utah,49,2023,389,3417734,11.381810287166877,198,3417734,5.793312177015531,623.0,3417734.0,18.228451950912504
Utah,49,2024,410,3503613,11.702205694521625,184,3503613,5.251721579980438,574.0,3503613.0,16.38308797233028
Vermont,50,1999,33,604683,5.457404954331444,74,604683,12.237817170318994,14.0,604683.0,2.3152627078981878
Vermont,50,2000,33,608827,5.420258956977926,95,608827,15.603775785239486,26.0,608827.0,4.270507057012912
Vermont,50,2001,26,612223,4.24681856121054,75,612223,12.250438157338094,30.0,612223.0,4.900175262935238
Vermont,50,2002,72,615442,11.698909076728595,45,615442,7.3118181729553715,34.0,615442.0,5.524484841788503
Vermont,50,2003,66,617858,10.682066105804246,40,617858,6.473979458063179,51.0,617858.0,8.254323809030554
Vermont,50,2004,90,619920,14.518002322880372,34,619920,5.484578655310363,37.0,619920.0,5.968512066073042
Vermont,50,2005,87,621215,14.004813148426875,57,621215,9.175567235176226,38.0,621215.0,6.117044823450819
Vermont,50,2006,93,622892,14.930357108455398,51,622892,8.187615188507799,59.0,622892.0,9.471946982783532
Vermont,50,2007,134,623481,21.492234727281183,44,623481,7.0571517014953145,46.0,623481.0,7.3779313242905555
Vermont,50,2008,119,624151,19.065899117361024,45,624151,7.209793783876017,61.0,624151.0,9.773276018143045
Vermont,50,2009,126,624817,20.165904576860104,48,624817,7.682249362613374,45.0,624817.0,7.202108777450038
Vermont,50,2010,134,625741,21.414610837391187,44,625741,7.031663260038898,39.0,625741.0,6.232610616852659
Vermont,50,2011,114,626431,18.198333096542157,57,626431,9.099166548271079,61.0,626431.0,9.737704551658522
Vermont,50,2012,139,626011,22.20408267586352,62,626011,9.90397932304704,51.0,626011.0,8.146821701216114
Vermont,50,2013,143,626630,22.82048417726569,53,626630,8.457941688077494,71.0,626630.0,11.330450185915133
Vermont,50,2014,154,626562,24.578573229784123,51,626562,8.139657368305132,67.0,626562.0,10.69327536620478
Vermont,50,2015,145,626042,23.16138533836388,50,626042,7.986684599435821,86.0,626042.0,13.73709751102961
Vermont,50,2016,148,624594,23.69539252698553,48,624594,7.684992170914226,104.0,624594.0,16.650816370314157
Vermont,50,2017,138,623657,22.127547674442845,46,623657,7.375849224814281,119.0,623657.0,19.081001255497814
Vermont,50,2018,174,626299,27.782257356310645,45,626299,7.185066557666547,144.0,626299.0,22.992212984532948
Vermont,50,2019,164,623989,26.282514595609857,54,623989,8.653998708310564,122.0,623989.0,19.55162671136831
Vermont,50,2020,184,623347,29.518069389922466,49,623347,7.860790217968483,174.0,623347.0,27.913826488296248
Vermont,50,2021,159,645570,24.629397276825134,57,645570,8.829406570937312,233.0,645570.0,36.09213563207708
Vermont,50,2022,183,647064,28.28159192908275,65,647064,10.045374182461087,247.0,647064.0,38.17242189335213
Vermont,50,2023,185,647464,28.57301718705596,56,647464,8.649129526892615,242.0,647464.0,37.37659545550023
Vermont,50,2024,197,648493,30.37812281705431,64,648493,9.869034823814598,196.0,648493.0,30.223919147932207
Virginia,51,1999,240,7000174,3.4284862062000174,721,7000174,10.299743977792552,280.0,7000174.0,3.9999005739000206
Virginia,51,2000,293,7078515,4.139286276853267,748,7078515,10.56718817435578,312.0,7078515.0,4.407704158287437
Virginia,51,2001,329,7198362,4.57048422960668,718,7198362,9.97449141902005,343.0,7198362.0,4.764972920228241
Virginia,51,2002,312,7286873,4.281671987421766,698,7286873,9.578868741091,442.0,7286873.0,6.065701982180833
Virginia,51,2003,394,7366977,5.348190987972408,716,7366977,9.719047582203663,469.0,7366977.0,6.3662476481194386
Virginia,51,2004,384,7475575,5.136728612849179,717,7475575,9.591235456804325,478.0,7475575.0,6.394156971202884
Virginia,51,2005,360,7577105,4.75115495957889,733,7577105,9.673879403809238,485.0,7577105.0,6.400861542766004
Virginia,51,2006,395,7673725,5.147434915898081,755,7673725,9.838768003805193,508.0,7673725.0,6.619992246268923
Virginia,51,2007,454,7751000,5.857308734356857,777,7751000,10.024512966068894,562.0,7751000.0,7.250677331957167
Virginia,51,2008,531,7833496,6.778582640496657,727,7833496,9.280658342073577,615.0,7833496.0,7.850900798315337
Virginia,51,2009,504,7925937,6.358869620084036,666,7925937,8.40279199796819,575.0,7925937.0,7.254662761008572
Virginia,51,2010,544,8001024,6.799129711396941,718,8001024,8.97385134702758,483.0,8001024.0,6.03672729890574
Virginia,51,2011,554,8096604,6.842374901872439,700,8096604,8.645600056517523,679.0,8096604.0,8.386232054821997
Virginia,51,2012,680,8185867,8.30700034583997,704,8185867,8.600188593340205,619.0,8185867.0,7.561813550110209
Virginia,51,2013,717,8260405,8.679961817852757,672,8260405,8.135194339744844,742.0,8260405.0,8.982610416801597
Virginia,51,2014,790,8326289,9.48802041341587,689,8326289,8.274995018789284,824.0,8326289.0,9.896365595765413
Virginia,51,2015,854,8382993,10.187292295245863,781,8382993,9.316481595535151,945.0,8382993.0,11.272823441460586
Virginia,51,2016,848,8411808,10.081066995347493,647,8411808,7.691568804233287,1336.0,8411808.0,15.882435737953125
Virginia,51,2017,887,8470020,10.472230289893059,662,8470020,7.815802087834504,1427.0,8470020.0,16.84765797483359
Virginia,51,2018,968,8517685,11.364590261321004,644,8517685,7.56073980195323,1350.0,8517685.0,15.849376914032392
Virginia,51,2019,968,8535519,11.340845237413214,608,8535519,7.12317552101987,1479.0,8535519.0,17.327593084849322
Virginia,51,2020,1012,8590563,11.780368760464244,564,8590563,6.565343854646081,2161.0,8590563.0,25.155510762216633
Virginia,51,2021,1108,8642274,12.820699737129372,612,8642274,7.081469529894562,2545.0,8642274.0,29.448267898009252
Virginia,51,2022,1051,8683619,12.103248657040343,653,8683619,7.5199061589413345,2445.0,8683619.0,28.156463336311738
Virginia,51,2023,1119,8715698,12.838902862398399,605,8715698,6.9414979729678565,2412.0,8715698.0,27.67420348892309
Virginia,51,2024,1017,8811195,11.542134750167259,611,8811195,6.934360208802552,1462.0,8811195.0,16.592528028264045
Washington,53,1999,333,5842564,5.699552456763846,347,5842564,5.939173280771936,413.0,5842564.0,7.068814308238643
Washington,53,2000,457,5894121,7.753488603304886,349,5894121,5.921154316309421,424.0,5894121.0,7.193608682278494
Washington,53,2001,473,5985722,7.9021377872209895,373,5985722,6.231495548907885,379.0,5985722.0,6.33173408320667
Washington,53,2002,483,6052349,7.980372579307637,375,6052349,6.19594144356183,498.0,6052349.0,8.228210237050112
Washington,53,2003,525,6104115,8.600755392059291,355,6104115,5.815748884154378,549.0,6104115.0,8.993932781410573
Washington,53,2004,542,6178645,8.772149880758645,404,6178645,6.538650464624526,636.0,6178645.0,10.293519048270293
Washington,53,2005,570,6257305,9.10935298822736,428,6257305,6.840005401686509,684.0,6257305.0,10.931223585872832
Washington,53,2006,664,6370753,10.42262978960258,449,6370753,7.047832493270418,748.0,6370753.0,11.741155244913749
Washington,53,2007,715,6461587,11.065393068297308,377,6461587,5.8344799814658534,810.0,6461587.0,12.535620119329819
Washington,53,2008,749,6562231,11.413801190479274,429,6562231,6.53741082872578,849.0,6562231.0,12.937673178527241
Washington,53,2009,775,6667426,11.623676063296392,393,6667426,5.894328635968363,867.0,6667426.0,13.003518899197381
Washington,53,2010,781,6724540,11.614177326627546,443,6724540,6.587811210878365,754.0,6724540.0,11.212662873594327
Washington,53,2011,813,6830038,11.903301270066141,423,6830038,6.193230550108213,834.0,6830038.0,12.210766616525413
Washington,53,2012,823,6897012,11.932703611360978,478,6897012,6.930537455930191,860.0,6897012.0,12.469167807740511
Washington,53,2013,837,6971406,12.006186413472404,515,6971406,7.38731899992627,875.0,6971406.0,12.551270145505798
Washington,53,2014,974,7061530,13.793044850053741,520,7061530,7.363843246435262,860.0,7061530.0,12.178663830642934
Washington,53,2015,953,7170351,13.29084168961882,556,7170351,7.754153178833226,959.0,7170351.0,13.374519601620618
Washington,53,2016,1016,7288000,13.940724478594952,514,7288000,7.052689352360044,1001.0,7288000.0,13.734906695938529
Washington,53,2017,1090,7405743,14.718307130020579,532,7405743,7.1836141221751815,1073.0,7405743.0,14.488755550928515
Washington,53,2018,1042,7535591,13.82771437568732,532,7535591,7.059831139986233,1077.0,7535591.0,14.292176950686416
Washington,53,2019,1103,7614893,14.48477345643596,569,7614893,7.472199543709937,1167.0,7614893.0,15.325231753092263
Washington,53,2020,1227,7693612,15.948295806962973,581,7693612,7.5517195304364195,1635.0,7693612.0,21.251396613190266
Washington,53,2021,1337,7738692,17.27682145768303,707,7738692,9.1359108231727,2215.0,7738692.0,28.622408024508534
Washington,53,2022,1316,7785786,16.9025966036056,676,7785786,8.682488832855155,2617.0,7785786.0,33.612534431334225
Washington,53,2023,1268,7812880,16.22961059174082,632,7812880,8.089206540993846,3344.0,7812880.0,42.80111815361301
Washington,53,2024,1256,7958180,15.782503034613441,617,7958180,7.753028958882559,3021.0,7958180.0,37.96094081812676
West Virginia,54,1999,111,1811799,6.126507410590247,234,1811799,12.915339946649711,46.0,1811799.0,2.538912980965328
West Virginia,54,2000,120,1808344,6.635905557792102,219,1808344,12.110527642970585,61.0,1808344.0,3.373251991877652
West Virginia,54,2001,106,1801481,5.88404762525944,207,1801481,11.490545834233055,130.0,1801481.0,7.216284823431388
West Virginia,54,2002,115,1805414,6.369730156075006,244,1805414,13.514905722454795,156.0,1805414.0,8.640677429110442
West Virginia,54,2003,128,1812295,7.062867800220163,212,1812295,11.697874794114645,238.0,1812295.0,13.132519816034366
West Virginia,54,2004,154,1816438,8.478131375802533,234,1816438,12.882355467128521,287.0,1816438.0,15.800153927631992
West Virginia,54,2005,138,1820492,7.5803683839313765,219,1820492,12.02971504406501,163.0,1820492.0,8.95362352594793
West Virginia,54,2006,130,1827912,7.111939743269917,276,1827912,15.099195147249977,316.0,1827912.0,17.287484299025337
West Virginia,54,2007,173,1834052,9.432666031279375,251,1834052,13.685544357520943,360.0,1834052.0,19.628669198038004
West Virginia,54,2008,177,1840310,9.617944802777792,267,1840310,14.508425210969891,418.0,1840310.0,22.713564562492188
West Virginia,54,2009,154,1847775,8.334348067270096,198,1847775,10.715590372204408,198.0,1847775.0,10.715590372204408
West Virginia,54,2010,198,1852994,10.685409666733944,239,1852994,12.898045001764713,471.0,1852994.0,25.418322995109538
West Virginia,54,2011,222,1855364,11.965307077209648,214,1855364,11.534124840193083,593.0,1855364.0,31.961383318852793
West Virginia,54,2012,241,1855413,12.989021851199706,226,1855413,12.180576507764039,521.0,1855413.0,28.080001595332146
West Virginia,54,2013,269,1854304,14.506790688042521,222,1854304,11.972146961878959,548.0,1854304.0,29.55286727526878
West Virginia,54,2014,275,1850326,14.862245896128575,172,1850326,9.29565925139678,593.0,1850326.0,32.048406605106344
West Virginia,54,2015,318,1844128,17.243922330770964,195,1844128,10.5741033160388,675.0,1844128.0,36.602665324749694
West Virginia,54,2016,321,1831102,17.530427032464605,218,1831102,11.905399043854466,848.0,1831102.0,46.31091004214948
West Virginia,54,2017,357,1815857,19.660138436011206,209,1815857,11.509716899513563,961.0,1815857.0,52.922669571447535
West Virginia,54,2018,350,1805832,19.381647905231493,182,1805832,10.078456910720378,826.0,1805832.0,45.740689056346326
West Virginia,54,2019,452,1792147,25.221145363633674,200,1792147,11.159798833466228,850.0,1792147.0,47.42914504223147
West Virginia,54,2020,417,1784787,23.364132526738484,189,1784787,10.589498914996579,1304.0,1784787.0,73.06193960399756
West Virginia,54,2021,482,1782959,27.033711936169027,202,1782959,11.329480935904865,1465.0,1782959.0,82.16678005495359
West Virginia,54,2022,407,1775156,22.92756242268285,212,1775156,11.942612367589103,1307.0,1775156.0,73.62733190773092
West Virginia,54,2023,342,1770071,19.321258864757404,149,1770071,8.417741435230564,1371.0,1770071.0,77.45452018591345
West Virginia,54,2024,375,1769979,21.186692045498845,188,1769979,10.621594945476755,812.0,1769979.0,45.87625050918683
Wisconsin,55,1999,587,5332666,11.007627329369587,402,5332666,7.53844324771137,141.0,5332666.0,2.6440808406151817
Wisconsin,55,2000,620,5363675,11.559238768195314,404,5363675,7.532149132824043,189.0,5363675.0,3.523703430949862
Wisconsin,55,2001,666,5406835,12.317742265114434,353,5406835,6.528773302680774,195.0,5406835.0,3.6065461587046763
Wisconsin,55,2002,735,5445162,13.498220989568352,341,5445162,6.26243994209906,271.0,5445162.0,4.9768950859496925
Wisconsin,55,2003,763,5479203,13.925382943468238,331,5479203,6.041024579669708,298.0,5479203.0,5.43874720465732
Wisconsin,55,2004,794,5514026,14.399641931322051,334,5514026,6.057280107130435,320.0,5514026.0,5.803382138568081
Wisconsin,55,2005,809,5546166,14.586653194296746,341,5546166,6.148391519474894,399.0,5546166.0,7.194158991995551
Wisconsin,55,2006,905,5577655,16.22545675557201,328,5577655,5.880607531301237,461.0,5577655.0,8.265122170517897
Wisconsin,55,2007,894,5610775,15.933627707402277,332,5610775,5.917186128476012,538.0,5610775.0,9.588693184096671
Wisconsin,55,2008,924,5640996,16.380086069906802,366,5640996,6.48821591080724,491.0,5640996.0,8.704136645372554
Wisconsin,55,2009,952,5669264,16.792303198439868,335,5669264,5.909056272560248,516.0,5669264.0,9.101710557137576
Wisconsin,55,2010,974,5686986,17.126822538335773,366,5686986,6.435746456910567,511.0,5686986.0,8.985427430276776
Wisconsin,55,2011,1043,5711767,18.26054879339441,368,5711767,6.44283984273168,594.0,5711767.0,10.3995838765832
Wisconsin,55,2012,1098,5726398,19.174357074028038,413,5726398,7.212212633491419,610.0,5726398.0,10.652420596682243
Wisconsin,55,2013,1173,5742713,20.425885813900155,385,5742713,6.704148370291184,764.0,5742713.0,13.30381650624017
Wisconsin,55,2014,1226,5757564,21.293727694559713,415,5757564,7.207909456151942,761.0,5757564.0,13.217395412365367
Wisconsin,55,2015,1341,5771337,23.23551717738888,414,5771337,7.173381142012674,785.0,5771337.0,13.601700957681038
Wisconsin,55,2016,1491,5778708,25.80161517072674,360,5778708,6.2297662384048476,1009.0,5778708.0,17.460650373751363
Wisconsin,55,2017,1555,5795483,26.831240812888247,378,5795483,6.52232091785965,1099.0,5795483.0,18.96304415007343
Wisconsin,55,2018,1649,5813568,28.36468069178859,441,5813568,7.585702962449222,997.0,5813568.0,17.149537082906747
Wisconsin,55,2019,1823,5822434,31.30992983346827,458,5822434,7.866126090909747,1140.0,5822434.0,19.579440488290636
Wisconsin,55,2020,1938,5832655,33.22672093583454,512,5832655,8.77816363217094,1473.0,5832655.0,25.254365293335535
Wisconsin,55,2021,1784,5895908,30.25827404362483,495,5895908,8.395653392149267,1700.0,5895908.0,28.83355710435102
Wisconsin,55,2022,1999,5892539,33.92425574103116,529,5892539,8.977454370688084,1711.0,5892539.0,29.036719146025167
Wisconsin,55,2023,1923,5910955,32.532814071499445,499,5910955,8.44195227336361,1697.0,5910955.0,28.709404825446985
Wisconsin,55,2024,1968,5960975,33.014733328021,487,5960975,8.169804436354791,1118.0,5960975.0,18.755321067442825
Wyoming,56,1999,25,491780,5.083573955833909,60,491780,12.200577494001383,16.0,491780.0,3.2534873317337025
Wyoming,56,2000,21,493782,4.252888926692346,59,493782,11.948592698802306,22.0,493782.0,4.455407447011029
Wyoming,56,2001,21,494657,4.245365980871594,76,494657,15.364181645059102,23.0,494657.0,4.649686550478412
Wyoming,56,2002,32,500017,6.399782407398149,67,500017,13.399544415489874,28.0,500017.0,5.5998096064733796
Wyoming,56,2003,44,503453,8.73964401840887,59,503453,11.719068115593709,25.0,503453.0,4.965706828641403
Wyoming,56,2004,33,509106,6.481950713603847,53,509106,10.410405691545572,31.0,509106.0,6.089105215809674
Wyoming,56,2005,42,514157,8.16871111353147,72,514157,14.003504766053949,19.0,514157.0,3.6953693132642362
Wyoming,56,2006,39,522667,7.461729935121214,70,522667,13.392848601499615,33.0,522667.0,6.313771483564105
Wyoming,56,2007,33,534876,6.169654275009536,62,534876,11.591471668199732,51.0,534876.0,9.534920243196554
Wyoming,56,2008,50,546043,9.156788018526013,72,546043,13.18577474667746,79.0,546043.0,14.4677250692711
Wyoming,56,2009,51,559851,9.10956665255577,68,559851,12.146088870074358,69.0,559851.0,12.32470782404604
Wyoming,56,2010,46,563626,8.161440387774872,80,563626,14.193809370043256,77.0,563626.0,13.661541518666633
Wyoming,56,2011,61,568158,10.736450071987017,62,568158,10.912457450216314,72.0,568158.0,12.672531232509266
Wyoming,56,2012,55,576412,9.541786083565228,68,576412,11.797117339680645,76.0,576412.0,13.185013497290132
Wyoming,56,2013,62,582658,10.640890539561802,78,582658,13.386926807835815,87.0,582658.0,14.931572208739947
Wyoming,56,2014,53,584153,9.072965473086674,71,584153,12.154349973380262,99.0,584153.0,16.94761475161473
Wyoming,56,2015,88,586107,15.014323323215727,70,586107,11.943211734376145,95.0,586107.0,16.208644496653342
Wyoming,56,2016,90,585501,15.371451116223541,71,585501,12.126366991687462,95.0,585501.0,16.225420622680407
Wyoming,56,2017,85,579315,14.672501143592001,70,579315,12.083236235899294,71.0,579315.0,12.255853896412143
Wyoming,56,2018,106,577737,18.34744875263312,73,577737,12.63550715983224,70.0,577737.0,12.11623974230489
Wyoming,56,2019,100,578759,17.27834901919452,84,578759,14.513813176123396,81.0,578759.0,13.99546270554756
Wyoming,56,2020,94,582328,16.142105480073088,63,582328,10.818645162176644,95.0,582328.0,16.313830006456843
Wyoming,56,2021,70,578803,12.093924875994077,85,578803,14.685480206564236,115.0,578803.0,19.868590867704558
Wyoming,56,2022,100,581381,17.200424506476818,76,581381,13.072322624922382,119.0,581381.0,20.468505162707416
Wyoming,56,2023,89,584057,15.238238733548268,58,584057,9.930537601638196,128.0,584057.0,21.915669189822225
Wyoming,56,2024,91,587618,15.486251272084925,77,587618,13.103751076379552,124.0,587618.0,21.102144590533307
